"datasheet modifications: removed spaces, special characters, and unnecessary capital letters from col names, copied and pasted in data from different channels from raw data file into this main csv.",,,,,,,,,,,,,,,,,,,,,,
Id,date,delta_T_min,sensor,calibration,user,oxygen,oxygen_unit,temp,temp_unit,pressure,pressure_unit,mode,salinity_pmil,user_signal_intensity,error,error_code,phase,amplitude_uV,reference_amplitude_uV,signal_LED_current,ref_LED_current,battery_V
1637,1/12/20 16:22:55,22.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.529,ppm (mg/L),10.571,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.019,16964,32723.48,42.00,50.00,#N/A
1641,1/12/20 16:22:58,22.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.471,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.085,17451,32345.32,42.00,50.00,#N/A
1645,1/12/20 16:23:01,22.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.294,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.297,18544,33493.97,42.00,50.00,#N/A
1649,1/12/20 16:23:04,22.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.502,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.048,17481,35351.21,42.00,50.00,#N/A
1653,1/12/20 16:23:07,22.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.430,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.134,17060,32196.76,42.00,50.00,#N/A
1657,1/12/20 16:23:10,22.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.431,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.133,19393,32688.90,42.00,50.00,#N/A
1661,1/12/20 16:23:13,22.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.360,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.217,16538,29551.22,42.00,50.00,#N/A
1665,1/12/20 16:23:16,22.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.439,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.123,17806,33234.21,42.00,50.00,#N/A
1669,1/12/20 16:23:19,22.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.388,ppm (mg/L),10.571,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.186,16890,33041.77,42.00,50.00,#N/A
1673,1/12/20 16:23:22,22.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.494,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.055,19192,34775.29,42.00,50.00,#N/A
1677,1/12/20 16:23:25,22.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.566,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,29.970,15567,32459.99,42.00,50.00,#N/A
1681,1/12/20 16:23:28,22.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.467,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.089,16853,30449.69,42.00,50.00,#N/A
1685,1/12/20 16:23:31,22.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.327,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.255,18866,33317.73,42.00,50.00,#N/A
1689,1/12/20 16:23:34,22.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.469,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.084,19495,32597.22,42.00,50.00,#N/A
1693,1/12/20 16:23:37,22.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.432,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.126,19683,34047.63,42.00,50.00,#N/A
1697,1/12/20 16:23:40,22.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.401,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.166,19241,32402.57,42.00,50.00,#N/A
1701,1/12/20 16:23:43,22.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.526,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.017,17979,33860.82,42.00,50.00,#N/A
1705,1/12/20 16:23:46,23.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.492,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.057,18170,36770.28,42.00,50.00,#N/A
1709,1/12/20 16:23:49,23.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.431,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.130,19415,35585.55,42.00,50.00,#N/A
1713,1/12/20 16:23:52,23.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.281,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.313,16950,32901.96,42.00,50.00,#N/A
1717,1/12/20 16:23:55,23.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.375,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.199,15329,30697.92,42.00,50.00,#N/A
1721,1/12/20 16:23:58,23.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.391,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.180,17886,31168.94,42.00,50.00,#N/A
1725,1/12/20 16:24:01,23.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.331,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.252,17260,34406.62,42.00,50.00,#N/A
1729,1/12/20 16:24:04,23.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.441,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.118,19159,33123.60,42.00,50.00,#N/A
1733,1/12/20 16:24:07,23.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.413,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.151,18786,33280.16,42.00,50.00,#N/A
1737,1/12/20 16:24:10,23.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.378,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.193,18862,34452.16,42.00,50.00,#N/A
1741,1/12/20 16:24:13,23.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.341,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.238,18322,32715.41,42.00,50.00,#N/A
1745,1/12/20 16:24:16,23.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.485,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.068,18686,30881.07,42.00,50.00,#N/A
1749,1/12/20 16:24:19,23.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.398,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.167,17569,36166.76,42.00,50.00,#N/A
1753,1/12/20 16:24:22,23.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.443,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.113,16158,33531.95,42.00,50.00,#N/A
1757,1/12/20 16:24:25,23.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.489,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.063,16753,34882.45,42.00,50.00,#N/A
1761,1/12/20 16:24:28,23.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.318,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.265,16605,32914.38,42.00,50.00,#N/A
1765,1/12/20 16:24:31,23.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.439,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.120,16773,36178.35,42.00,50.00,#N/A
1769,1/12/20 16:24:34,23.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.423,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.139,16558,34301.88,42.00,50.00,#N/A
1773,1/12/20 16:24:37,23.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.501,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.046,14416,34275.33,42.00,50.00,#N/A
1777,1/12/20 16:24:40,23.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.442,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.117,16615,33924.50,42.00,50.00,#N/A
1781,1/12/20 16:24:43,23.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.364,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.210,17840,35354.75,42.00,50.00,#N/A
1785,1/12/20 16:24:46,24.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.382,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.191,17188,33288.31,42.00,50.00,#N/A
1789,1/12/20 16:24:49,24.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.320,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.261,15140,34158.46,42.00,50.00,#N/A
1793,1/12/20 16:24:52,24.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.380,ppm (mg/L),10.577,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.194,18368,35168.04,42.00,50.00,#N/A
1797,1/12/20 16:24:55,24.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.575,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,29.957,15930,30332.19,42.00,50.00,#N/A
1801,1/12/20 16:24:58,24.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.448,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.107,18429,33273.41,42.00,50.00,#N/A
1805,1/12/20 16:25:01,24.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.344,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.232,18610,34034.43,42.00,50.00,#N/A
1809,1/12/20 16:25:04,24.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.471,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.079,18690,34954.54,42.00,50.00,#N/A
1813,1/12/20 16:25:07,24.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.477,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.070,18686,36123.36,42.00,50.00,#N/A
1817,1/12/20 16:25:10,24.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.431,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.127,19271,34061.67,42.00,50.00,#N/A
1821,1/12/20 16:25:13,24.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.287,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.303,15440,33350.23,42.00,50.00,#N/A
1825,1/12/20 16:25:16,24.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.308,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.275,18522,35692.07,42.00,50.00,#N/A
1829,1/12/20 16:25:19,24.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.399,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.168,18093,35041.81,42.00,50.00,#N/A
1833,1/12/20 16:25:22,24.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.395,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.173,18612,35278.78,42.00,50.00,#N/A
1837,1/12/20 16:25:25,24.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.384,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.180,18780,35591.13,42.00,50.00,#N/A
1841,1/12/20 16:25:28,24.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.359,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.216,19878,33303.01,42.00,50.00,#N/A
1845,1/12/20 16:25:31,24.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.459,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.094,19901,36010.31,42.00,50.00,#N/A
1849,1/12/20 16:25:34,24.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.385,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.182,17911,32788.78,42.00,50.00,#N/A
1853,1/12/20 16:25:37,24.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.384,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.183,18998,34707.60,42.00,50.00,#N/A
1857,1/12/20 16:25:40,24.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.442,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.117,16099,31837.64,42.00,50.00,#N/A
1861,1/12/20 16:25:43,24.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.413,ppm (mg/L),10.583,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.151,17387,33765.19,42.00,50.00,#N/A
1865,1/12/20 16:25:46,25.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.448,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.104,19676,35153.88,42.00,50.00,#N/A
1869,1/12/20 16:25:49,25.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.336,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.238,18022,33177.74,42.00,50.00,#N/A
1873,1/12/20 16:25:52,25.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.474,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.073,17985,34029.58,42.00,50.00,#N/A
1877,1/12/20 16:25:55,25.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.487,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.061,18530,35353.81,42.00,50.00,#N/A
1881,1/12/20 16:25:58,25.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.418,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.142,18029,33996.22,42.00,50.00,#N/A
1885,1/12/20 16:26:01,25.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.331,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.244,17715,32338.27,42.00,50.00,#N/A
1889,1/12/20 16:26:04,25.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.383,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.185,18329,34527.89,42.00,50.00,#N/A
1893,1/12/20 16:26:07,25.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.531,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.009,17866,31878.45,42.00,50.00,#N/A
1897,1/12/20 16:26:10,25.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.451,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.101,17150,31426.84,42.00,50.00,#N/A
1901,1/12/20 16:26:13,25.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.389,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.177,18429,34246.50,42.00,50.00,#N/A
1905,1/12/20 16:26:16,25.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.487,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.061,16412,33796.88,42.00,50.00,#N/A
1909,1/12/20 16:26:19,25.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.460,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.093,15225,31000.32,42.00,50.00,#N/A
1913,1/12/20 16:26:22,25.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.443,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.113,17061,31883.89,42.00,50.00,#N/A
1917,1/12/20 16:26:25,25.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.493,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.051,17125,32174.79,42.00,50.00,#N/A
1921,1/12/20 16:26:28,25.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.419,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.136,17729,33130.47,42.00,50.00,#N/A
1925,1/12/20 16:26:31,25.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.403,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.158,17766,35403.92,42.00,50.00,#N/A
1929,1/12/20 16:26:34,25.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.480,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.069,16657,32526.03,42.00,50.00,#N/A
1933,1/12/20 16:26:37,25.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.388,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.176,18640,31687.69,42.00,50.00,#N/A
1937,1/12/20 16:26:40,25.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.388,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.178,18788,36164.14,42.00,50.00,#N/A
1941,1/12/20 16:26:43,25.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.394,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.168,17704,32609.35,42.00,50.00,#N/A
1945,1/12/20 16:26:46,26.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.425,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.134,18727,34476.50,42.00,50.00,#N/A
1949,1/12/20 16:26:49,26.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.430,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.128,17603,33850.15,42.00,50.00,#N/A
1953,1/12/20 16:26:52,26.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.326,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.250,17952,34947.27,42.00,50.00,#N/A
1957,1/12/20 16:26:55,26.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.410,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.149,17779,33966.97,42.00,50.00,#N/A
1961,1/12/20 16:26:58,26.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.488,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.056,19674,33730.93,42.00,50.00,#N/A
1965,1/12/20 16:27:01,26.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.448,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.101,17869,30109.38,42.00,50.00,#N/A
1969,1/12/20 16:27:04,26.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.527,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.010,18114,34138.22,42.00,50.00,#N/A
1973,1/12/20 16:27:07,26.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.475,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.072,16282,33758.56,42.00,50.00,#N/A
1977,1/12/20 16:27:10,26.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.347,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.225,15565,31774.75,42.00,50.00,#N/A
1981,1/12/20 16:27:13,26.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.384,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.183,17907,31148.31,42.00,50.00,#N/A
1985,1/12/20 16:27:16,26.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.352,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.222,17198,34110.91,42.00,50.00,#N/A
1989,1/12/20 16:27:19,26.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.497,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.046,17119,28655.15,42.00,50.00,#N/A
1993,1/12/20 16:27:22,26.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.407,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.150,18708,36773.23,42.00,50.00,#N/A
1997,1/12/20 16:27:25,26.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.416,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.142,17487,36384.30,42.00,50.00,#N/A
2001,1/12/20 16:27:28,26.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.378,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.185,18285,32315.72,42.00,50.00,#N/A
2005,1/12/20 16:27:31,26.787,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.469,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.079,17072,33000.66,42.00,50.00,#N/A
2009,1/12/20 16:27:34,26.837,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.454,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.097,17459,34858.79,42.00,50.00,#N/A
2013,1/12/20 16:27:37,26.887,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.463,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.084,18682,31821.33,42.00,50.00,#N/A
2017,1/12/20 16:27:40,26.937,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.461,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.089,18405,34162.93,42.00,50.00,#N/A
2021,1/12/20 16:27:43,26.987,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.371,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.193,17347,34653.38,42.00,50.00,#N/A
2025,1/12/20 16:27:46,27.037,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.456,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.094,17626,32650.24,42.00,50.00,#N/A
2029,1/12/20 16:27:49,27.087,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.405,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.155,18566,32959.81,42.00,50.00,#N/A
2033,1/12/20 16:27:52,27.137,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.325,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.249,19487,33738.21,42.00,50.00,#N/A
2037,1/12/20 16:27:55,27.187,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.553,ppm (mg/L),10.590,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,29.983,19760,35819.54,42.00,50.00,#N/A
2041,1/12/20 16:27:58,27.237,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.547,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,29.984,18905,35423.88,42.00,50.00,#N/A
2045,1/12/20 16:28:01,27.287,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.408,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.149,16850,32256.98,42.00,50.00,#N/A
2049,1/12/20 16:28:04,27.337,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.439,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.112,20631,36843.37,42.00,50.00,#N/A
2053,1/12/20 16:28:07,27.387,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.392,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.168,17245,33411.73,42.00,50.00,#N/A
2057,1/12/20 16:28:10,27.437,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.318,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.257,17013,32352.76,42.00,50.00,#N/A
2061,1/12/20 16:28:13,27.487,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.375,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.191,19631,32560.67,42.00,50.00,#N/A
2065,1/12/20 16:28:16,27.537,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.266,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.321,18772,34357.51,42.00,50.00,#N/A
2069,1/12/20 16:28:19,27.587,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.439,ppm (mg/L),10.596,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.115,19128,34081.23,42.00,50.00,#N/A
2073,1/12/20 16:28:22,27.637,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.347,ppm (mg/L),10.608,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.220,17148,33721.72,42.00,50.00,#N/A
2077,1/12/20 16:28:25,27.687,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.369,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.196,17411,35753.19,42.00,50.00,#N/A
2081,1/12/20 16:28:28,27.737,Batch 3 (PSt3),1/12/20 15:46:00,Framsted,9.515,ppm (mg/L),10.602,°C,1018.000,hPa,Humid,0,0,ADC overflow (Signal),128,30.022,16548,31791.78,42.00,50.00,#N/A
